Date	Time	Severity	PID	TID	Function	Message
30-06-2025	22:42:10.936	 INFO	 29884	  1016	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:42:10.951	ERROR	 29884	  1016	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:42:10.954	 INFO	 29884	  1016	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:42:11.056	 INFO	 22920	 13340	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:42:11.059	 INFO	 22920	 26220	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:42:11.076	ERROR	 22920	 26220	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:42:11.079	 INFO	 22920	 26220	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:42:11.176	 INFO	 25528	 32932	DllMain	"DLL_PROCESS_ATTACH "
30-06-2025	22:42:11.178	 INFO	 25528	 29800	InitializeCurrentProcessInfo	"0|0|0"
30-06-2025	22:42:11.193	ERROR	 25528	 29800	Edlp::Process::GetLabelId	"std::exception thrown GetFileVersionInfoSizeW failed with 1813"
30-06-2025	22:42:11.195	 INFO	 25528	 29800	ProcessEdlpPolicy	"Label Id :NonWork (2)"
30-06-2025	22:42:11.252	 INFO	 29884	  1016	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:42:11.254	 INFO	 29884	  1016	Injector	"PolicyVersion : 1750846459"
30-06-2025	22:42:11.373	 INFO	 22920	 26220	LoadDlls	" Dlls : PrinterMonitorDll DragDropDll "
30-06-2025	22:42:11.375	 INFO	 22920	 26220	Injector	"PolicyVersion : 1750846459"
